"age","ast","astp","blk","blkp","college","draft","draftrank","draftround","drb","drbp","drtg","dws","efgp","fgattempt","fgmade","fgp","ftattempt","ftmade","ftp","gamesplayed","gamesstarted","height","league","minutes","name","nbadebut","orb","orbp","org_team","ortg","ows","p3attempt","p3made","p3p","per","pf","position","position_org","pts","salary","season","source","stl","stlp","tm","tov","tovp","trb","trbp","tsp","usgp","weight","ws","ws48","key"
19,1,9.30000019073486,0,0,"-",2003,23,"1",2,12.3999996185303,104,0,0.428999990224838,7,3,0.428999990224838,4,2,0.5,8,0,"6-9","NBA",19,"Outlaw Travis",2003,2,12.6000003814697,"POR",98,0,0,0,NA,16.3999996185303,1,"forward","Forward",8,941040,2003,"http://www.basketball-reference.com/players/o/outlatr01.html",1,2.90000009536743,"POR",1,10.1999998092651,4,12.5,0.456999987363815,24.2999992370605,210,0,0.0670000016689301,"forward_2003"
20,35,7.80000019073486,40,3.59999990463257,"-",2003,23,"1",81,11.3000001907349,107,0.800000011920929,0.505999982357025,267,133,0.497999995946884,75,49,0.652999997138977,59,2,"6-9","NBA",793,"Outlaw Travis",2003,40,6.09999990463257,"POR",105,0.600000023841858,10,4,0.400000005960464,15.3999996185303,77,"forward","Forward",319,1011600,2004,"http://www.basketball-reference.com/players/o/outlatr01.html",30,2,"POR",39,11.5,121,8.80000019073486,0.532000005245209,19.6000003814697,210,1.39999997615814,0.0850000008940697,"forward_2004"
21,34,5.19999980926514,46,3,"-",2003,23,"1",141,14.8999996185303,111,0.5,0.458999991416931,368,162,0.439999997615814,89,62,0.697000026702881,69,11,"6-9","NBA",1153,"Outlaw Travis",2003,48,4.90000009536743,"POR",101,0.400000005960464,53,14,0.263999998569489,12.8999996185303,112,"forward","Forward",400,1082160,2005,"http://www.basketball-reference.com/players/o/outlatr01.html",31,1.5,"POR",37,8.30000019073486,189,9.89999961853027,0.49099999666214,18.2999992370605,210,0.899999976158142,0.0390000008046627,"forward_2005"
22,52,6.09999990463257,74,3.90000009536743,"-",2003,23,"1",152,12.6000003814697,108,1.39999997615814,0.442999988794327,567,246,0.433999985456467,181,143,0.790000021457672,67,1,"6-9","NBA",1532,"Outlaw Travis",2003,65,5.19999980926514,"POR",103,0.899999976158142,37,10,0.270000010728836,15.3000001907349,150,"forward","Forward",645,1836426,2006,"http://www.basketball-reference.com/players/o/outlatr01.html",61,2.20000004768372,"POR",66,9.30000019073486,217,8.80000019073486,0.499000012874603,21.7999992370605,210,2.29999995231628,0.0719999969005585,"forward_2006"
23,106,8.89999961853027,63,2.20000004768372,"-",2003,23,"1",280,15,107,2.29999995231628,0.453000009059906,964,417,0.43299999833107,294,218,0.74099999666214,82,6,"6-9","NBA",2186,"Outlaw Travis",2003,96,5.19999980926514,"POR",102,0.899999976158142,101,40,0.395999997854233,15.6999998092651,173,"forward","Forward",1092,4000000,2007,"http://www.basketball-reference.com/players/o/outlatr01.html",59,1.5,"POR",107,8.89999961853027,376,10.1000003814697,0.499000012874603,26,210,3.20000004768372,0.0710000023245811,"forward_2007"
24,83,6.30000019073486,57,2,"-",2003,23,"1",261,14.6000003814697,109,2.29999995231628,0.504999995231628,850,385,0.453000009059906,242,175,0.72299998998642,81,6,"6-9","NBA",2246,"Outlaw Travis",2003,70,3.79999995231628,"POR",111,3,236,89,0.377000004053116,15.1000003814697,168,"forward","Forward",1034,4000000,2008,"http://www.basketball-reference.com/players/o/outlatr01.html",47,1.20000004768372,"POR",94,8.89999961853027,331,9.10000038146973,0.541000008583069,22,210,5.30000019073486,0.112999998033047,"forward_2008"
25,8,5.90000009536743,8,2.79999995231628,"-",2003,23,"1",25,13.5,106,0.300000011920929,0.435999989509583,101,38,0.375999987125397,24,21,0.875,11,0,"6-9","NBA",231,"Outlaw Travis",2003,13,6.90000009536743,"POR",101,0.100000001490116,31,12,0.386999994516373,14.8000001907349,13,"forward","Forward",109,4000000,2009,"http://www.basketball-reference.com/players/o/outlatr01.html",7,1.70000004768372,"POR",12,9.69999980926514,38,10.1999998092651,0.488999992609024,25.3999996185303,210,0.300000011920929,0.0710000023245811,"forward_2009"
25,26,8.39999961853027,9,1.29999995231628,"-",2003,23,"1",63,14.6999998092651,111,0.300000011920929,0.477999985218048,180,72,0.400000005960464,35,28,0.800000011920929,23,6,"6-9","NBA",499,"Outlaw Travis",2003,20,4.59999990463257,"LAC",104,0.300000011920929,74,28,0.377999991178513,12.6000003814697,30,"forward","Forward",200,4000000,2009,"http://www.basketball-reference.com/players/o/outlatr01.html",11,1.10000002384186,"LAC",20,9.30000019073486,83,9.60000038146973,0.512000024318695,19.5,210,0.600000023841858,0.0579999983310699,"forward_2009"
26,84,5.80000019073486,36,1.20000004768372,"-",2003,23,"1",271,14,112,1.20000004768372,0.426999986171722,731,274,0.375,171,132,0.772000014781952,82,55,"6-9","NBA",2358,"Outlaw Travis",2003,54,2.59999990463257,"NJN",97,-0.400000005960464,252,76,0.301999986171722,8.80000019073486,148,"forward","Forward",756,7000000,2010,"http://www.basketball-reference.com/players/o/outlatr01.html",34,0.800000011920929,"NJN",71,8.10000038146973,325,8.10000038146973,0.46900001168251,17.2999992370605,210,0.800000011920929,0.0160000007599592,"forward_2010"
30,53,19.3999996185303,0,0,"lasalle",1991,40,"2",19,5.30000019073486,111,0.100000001490116,0.428999990224838,154,61,0.395999997854233,21,20,0.952000021934509,48,0,"6-3","NBA",432,"Overton Doug",1992,14,3.5,"BOS",102,0.300000011920929,28,10,0.35699999332428,10.5,46,"guard","Guard",152,492000,1999,"http://www.basketball-reference.com/players/o/overtdo01.html",10,1.20000004768372,"BOS",20,10.8999996185303,33,4.40000009536743,0.465999990701675,18.3999996185303,190,0.400000005960464,0.0469999983906746,"guard_1999"
31,19,22.2000007629395,0,0,"lasalle",1991,40,"2",12,10.1999998092651,107,0.100000001490116,0.351999998092651,44,15,0.340999990701675,11,7,0.635999977588654,7,1,"6-3","NBA",144,"Overton Doug",1992,3,2.29999995231628,"BOS",78,-0.300000011920929,4,1,0.25,5.09999990463257,15,"guard","Guard",38,548500,2000,"http://www.basketball-reference.com/players/o/overtdo01.html",4,1.39999997615814,"BOS",13,21,15,6.09999990463257,0.388999998569489,19.5,190,-0.200000002980232,-0.0750000029802322,"guard_2000"
31,0,0,0,0,"lasalle",1991,40,"2",0,0,102,0,1,2,2,1,0,0,NA,2,0,"6-3","NBA",15,"Overton Doug",1992,0,0,"CHH",53,-0.100000001490116,0,0,NA,1.89999997615814,2,"guard","Guard",4,548500,2000,"http://www.basketball-reference.com/players/o/overtdo01.html",1,3.59999990463257,"NOH",3,60,0,0,1,15.3999996185303,190,0,-0.126000002026558,"guard_2000"
31,53,28.2000007629395,0,0,"lasalle",1991,40,"2",23,8.60000038146973,111,0,0.430000007152557,93,35,0.375999987125397,5,3,0.600000023841858,12,9,"6-3","NBA",316,"Overton Doug",1992,1,0.400000005960464,"NJN",95,0,32,10,0.312999993562698,8.89999961853027,20,"guard","Guard",83,548500,2000,"http://www.basketball-reference.com/players/o/overtdo01.html",3,0.5,"NJN",15,13.6000003814697,24,4.40000009536743,0.435999989509583,15.8000001907349,190,0,0.00100000004749745,"guard_2000"
32,13,15.6000003814697,1,0.5,"lasalle",1991,40,"2",11,9.5,109,0.100000001490116,0.398000001907349,44,14,0.317999988794327,7,4,0.570999979972839,18,0,"6-3","NBA",130,"Overton Doug",1992,1,0.899999976158142,"LAC",80,-0.300000011920929,27,7,0.25900000333786,4.80000019073486,10,"guard","Guard",39,NA,2001,"http://www.basketball-reference.com/players/o/overtdo01.html",3,1.20000004768372,"LAC",12,20.2999992370605,12,5.19999980926514,0.414000004529953,20.5,190,-0.200000002980232,-0.0769999995827675,"guard_2001"
34,4,31.5,0,0,"lasalle",1991,40,"2",1,5.40000009536743,101,0,0.375,8,3,0.375,2,2,1,6,0,"6-3","NBA",22,"Overton Doug",1992,0,0,"NJN",90,0,0,0,NA,8.80000019073486,4,"guard","Guard",8,591454,2003,"http://www.basketball-reference.com/players/o/overtdo01.html",1,2.40000009536743,"NJN",2,18.3999996185303,1,2.70000004768372,0.449999988079071,23.2000007629395,190,0,0.0260000005364418,"guard_2003"
34,134,21.5,2,0.100000001490116,"lasalle",1991,40,"2",69,7.80000019073486,112,-0.100000001490116,0.41100001335144,237,96,0.405000001192093,29,21,0.723999977111816,55,11,"6-3","NBA",1011,"Overton Doug",1992,16,1.79999995231628,"LAC",92,-0.200000002980232,23,3,0.129999995231628,7.40000009536743,85,"guard","Guard",216,591454,2003,"http://www.basketball-reference.com/players/o/overtdo01.html",25,1.29999995231628,"LAC",56,18.2999992370605,85,4.80000019073486,0.432000011205673,13.3999996185303,190,-0.400000005960464,-0.017000000923872,"guard_2003"
25,8,6.80000019073486,0,0,"houston",NA,NA,"-",10,5.80000019073486,111,0.100000001490116,0.384999990463257,74,27,0.365000009536743,18,12,0.666999995708466,23,2,"6-4","NBA",210,"Owens Andre",2005,11,6.30000019073486,"UTA",86,-0.300000011920929,16,3,0.187999993562698,5.19999980926514,25,"guard","Guard",69,398762,2005,"http://www.basketball-reference.com/players/o/owensan01.html",5,1.29999995231628,"UTA",13,13.6999998092651,21,6.09999990463257,0.421000003814697,20.8999996185303,200,-0.200000002980232,-0.0469999983906746,"guard_2005"
27,47,17.6000003814697,3,0.600000023841858,"houston",NA,NA,"-",34,9.60000038146973,110,0.300000011920929,0.458000004291534,107,40,0.374000012874603,34,25,0.735000014305115,31,7,"6-4","NBA",392,"Owens Andre",2005,13,3.5,"IND",102,0.100000001490116,40,18,0.449999988079071,10,37,"guard","Guard",123,687456,2007,"http://www.basketball-reference.com/players/o/owensan01.html",13,1.60000002384186,"IND",24,16.3999996185303,47,6.5,0.504000008106232,16.1000003814697,200,0.400000005960464,0.0529999993741512,"guard_2007"
30,59,10.1000003814697,16,1.29999995231628,"syracuse",1991,3,"1",129,15.8000001907349,101,1.29999995231628,0.451999992132187,258,112,0.433999985456467,64,38,0.593999981880188,46,7,"6-8","NBA",919,"Owens Billy",1991,63,7.5,"PHI",93,-0.300000011920929,27,9,0.333000004291534,9.80000019073486,119,"forward","Forward-Guard",271,2090000,1999,"http://www.basketball-reference.com/players/o/owensbi01.html",26,1.5,"PHI",61,17.6000003814697,192,11.5,0.474000006914139,16.6000003814697,220,1.10000002384186,0.0549999997019768,"forward_1999"
30,38,14.8999996185303,5,0.899999976158142,"syracuse",1991,3,"1",73,21.2000007629395,108,0.200000002980232,0.389999985694885,100,38,0.379999995231628,42,25,0.595000028610229,16,4,"6-8","NBA",386,"Owens Billy",1991,36,9.19999980926514,"GSW",95,0,7,2,0.28600001335144,10.5,47,"forward","Forward-Guard",103,2090000,1999,"http://www.basketball-reference.com/players/o/owensbi01.html",7,0.899999976158142,"GSW",24,16.7999992370605,109,14.8000001907349,0.435000002384186,15.5,220,0.200000002980232,0.0199999995529652,"forward_1999"
31,55,11.1000003814697,12,1.10000002384186,"syracuse",1991,3,"1",121,16.7000007629395,101,1.10000002384186,0.388999998569489,230,88,0.382999986410141,40,19,0.474999994039536,45,14,"6-8","NBA",793,"Owens Billy",1991,84,11.1000003814697,"DET",91,-0.300000011920929,20,3,0.150000005960464,10.5,93,"forward","Forward-Guard",198,2100000,2000,"http://www.basketball-reference.com/players/o/owensbi01.html",32,2,"DET",39,13.6000003814697,205,13.8000001907349,0.400000005960464,15.6999998092651,220,0.800000011920929,0.0480000004172325,"forward_2000"
23,0,0,0,0,"texas",2002,47,"2",0,0,117,0,0.666999995708466,3,2,0.666999995708466,0,0,NA,1,0,"6-7","NBA",6,"Owens Chris",2003,1,19,"MEM",95,0,0,0,NA,20.1000003814697,0,"forward","Forward",4,349458,2002,"http://www.basketball-reference.com/players/o/owensch01.html",0,0,"MEM",1,25,1,9.39999961853027,0.666999995708466,30,245,0,-0.0320000015199184,"forward_2002"
28,1,4.59999990463257,0,0,"oralrob",NA,NA,"-",4,14.6000003814697,103,0,0.583000004291534,6,3,0.5,4,2,0.5,7,0,"6-7","NBA",31,"Owens Larry",2011,0,0,"SAS",124,0,3,1,0.333000004291534,11.8999996185303,4,"forward","Forward",9,55718,2010,"http://www.basketball-reference.com/players/o/owensla01.html",2,3.40000009536743,"SAS",0,0,4,7.5,0.579999983310699,11.5,210,0.100000001490116,0.150999993085861,"forward_2010"
28,7,9.5,5,3.40000009536743,"oralrob",NA,NA,"-",10,10.6000003814697,107,0.100000001490116,0.558000028133392,26,12,0.462000012397766,5,2,0.400000005960464,5,0,"6-7","NBA",112,"Owens Larry",2011,1,1,"WAS",102,0,10,5,0.5,11,14,"forward","Forward",31,55718,2010,"http://www.basketball-reference.com/players/o/owensla01.html",7,3.20000004768372,"WAS",5,15.1000003814697,11,5.59999990463257,0.550000011920929,13.1000003814697,210,0.100000001490116,0.0640000030398369,"forward_2010"
19,2,1.29999995231628,10,3.29999995231628,"-",2000,42,"2",43,22.2000007629395,102,0.300000011920929,0.486000001430511,37,18,0.486000001430511,12,9,0.75,30,1,"6-10","NBA",221,"Oyedeji Olumide",2000,24,12.5,"SEA",104,0.100000001490116,0,0,NA,10.6000003814697,40,"center","Center",45,316969,2000,"http://www.basketball-reference.com/players/o/oyedeol01.html",7,1.70000004768372,"OKC",11,20.6000003814697,67,17.3999996185303,0.532000005245209,10.8999996185303,240,0.400000005960464,0.0900000035762787,"center_2000"
20,4,2.59999990463257,2,0.699999988079071,"-",2000,42,"2",52,27.2999992370605,103,0.300000011920929,0.537000000476837,41,22,0.537000000476837,18,11,0.611000001430511,36,1,"6-10","NBA",221,"Oyedeji Olumide",2000,27,14.6999998092651,"SEA",105,0.200000002980232,0,0,NA,11.1999998092651,36,"center","Center",55,465850,2001,"http://www.basketball-reference.com/players/o/oyedeol01.html",4,1,"OKC",14,22.2999992370605,79,21.1000003814697,0.561999976634979,13.1999998092651,240,0.400000005960464,0.0979999974370003,"center_2001"
21,5,5.09999990463257,3,1.5,"-",2000,42,"2",40,32.5,99,0.200000002980232,0.435000002384186,23,10,0.435000002384186,11,7,0.635999977588654,27,3,"6-10","NBA",145,"Oyedeji Olumide",2000,10,7.69999980926514,"ORL",103,0.100000001490116,0,0,NA,9.39999961853027,30,"center","Center",27,587435,2002,"http://www.basketball-reference.com/players/o/oyedeol01.html",5,1.79999995231628,"ORL",5,15.1999998092651,50,19.7000007629395,0.485000014305115,10.1000003814697,240,0.300000011920929,0.101000003516674,"center_2002"
19,13,3.09999990463257,12,1.29999995231628,"-",2003,42,"2",105,18.2999992370605,108,0.200000002980232,0.388999998569489,175,68,0.388999998569489,90,58,0.643999993801117,59,2,"6-11","NBA",664,"Pachulia Zaza",2003,69,11.5,"ORL",96,0.100000001490116,0,0,NA,10.8000001907349,87,"center","Center",194,366931,2003,"http://www.basketball-reference.com/players/p/pachuza01.html",21,1.70000004768372,"ORL",34,13.6999998092651,174,14.8999996185303,0.451999992132187,16.8999996185303,240,0.300000011920929,0.0230000000447035,"center_2003"
20,60,6.80000019073486,34,1.79999995231628,"-",2003,42,"2",247,20.8999996185303,107,1.29999995231628,0.451999992132187,354,160,0.451999992132187,185,138,0.745999991893768,74,4,"6-11","NBA",1397,"Pachulia Zaza",2003,131,10.8999996185303,"MIL",109,1.60000002384186,1,0,0,14.3999996185303,166,"center","Center",458,620046,2004,"http://www.basketball-reference.com/players/p/pachuza01.html",44,1.70000004768372,"MIL",70,13.8999996185303,378,15.8999996185303,0.526000022888184,16.5,240,2.90000009536743,0.0989999994635582,"center_2004"
21,129,8.5,39,1.20000004768372,"-",2003,42,"2",349,17.6000003814697,110,1.39999997615814,0.45100000500679,681,307,0.45100000500679,404,297,0.735000014305115,78,78,"6-11","NBA",2452,"Pachulia Zaza",2003,264,12.6000003814697,"ATL",106,2.5,2,0,0,15,286,"center","Center",911,4000000,2005,"http://www.basketball-reference.com/players/p/pachuza01.html",89,1.89999997615814,"ATL",180,17.2999992370605,613,15,0.529999971389771,19.2000007629395,240,3.90000009536743,0.0769999995827675,"center_2005"
22,106,9.19999980926514,36,1.39999997615814,"-",2003,42,"2",301,18.1000003814697,106,2.09999990463257,0.474000006914139,614,291,0.474000006914139,373,293,0.78600001335144,72,47,"6-11","NBA",2026,"Pachulia Zaza",2003,199,11.6999998092651,"ATL",108,2.70000004768372,1,0,0,16.7999992370605,267,"center","Center",875,4000000,2006,"http://www.basketball-reference.com/players/p/pachuza01.html",77,2,"ATL",162,17.2000007629395,500,14.8999996185303,0.561999976634979,21.2999992370605,240,4.80000019073486,0.114000000059605,"center_2006"
23,36,6,13,1,"-",2003,42,"2",159,19.5,108,0.899999976158142,0.437000006437302,245,107,0.437000006437302,153,108,0.705999970436096,62,5,"6-11","NBA",944,"Pachulia Zaza",2003,89,11,"ATL",101,0.200000002980232,3,0,0,11,140,"center","Center",322,4000000,2007,"http://www.basketball-reference.com/players/p/pachuza01.html",24,1.29999995231628,"ATL",69,18.1000003814697,248,15.3000001907349,0.514999985694885,18.2999992370605,240,1.10000002384186,0.0540000014007092,"center_2007"
24,57,6,26,1.39999997615814,"-",2003,42,"2",263,20.8999996185303,106,1.89999997615814,0.497000008821487,320,159,0.497000008821487,230,163,0.708999991416931,77,26,"6-11","NBA",1473,"Pachulia Zaza",2003,173,13.8000001907349,"ATL",113,2,3,0,0,14.1000003814697,208,"center","Center",481,4000000,2008,"http://www.basketball-reference.com/players/p/pachuza01.html",35,1.29999995231628,"ATL",91,17.7999992370605,436,17.3999996185303,0.570999979972839,16.2999992370605,240,3.90000009536743,0.127000004053116,"center_2008"
25,42,5.59999990463257,30,2.09999990463257,"-",2003,42,"2",176,19,104,1.5,0.488000005483627,246,120,0.488000005483627,143,93,0.649999976158142,78,1,"6-11","NBA",1089,"Pachulia Zaza",2003,117,12.3999996185303,"ATL",110,1.20000004768372,4,0,0,13.1000003814697,186,"center","Center",333,4750000,2009,"http://www.basketball-reference.com/players/p/pachuza01.html",37,1.79999995231628,"ATL",58,15.8000001907349,293,15.6999998092651,0.538999974727631,15.5,240,2.70000004768372,0.120999999344349,"center_2009"
26,58,7,22,1.29999995231628,"-",2003,42,"2",214,20.6000003814697,105,1.60000002384186,0.460999995470047,232,107,0.460999995470047,179,135,0.754000008106232,79,7,"6-11","NBA",1244,"Pachulia Zaza",2003,119,11.6000003814697,"ATL",111,1.5,0,0,NA,12.3999996185303,184,"center","Center",349,4251250,2010,"http://www.basketball-reference.com/players/p/pachuza01.html",34,1.5,"ATL",69,18.2000007629395,333,16.1000003814697,0.561999976634979,14.5,240,3.09999990463257,0.118000000715256,"center_2010"
30,168,38,3,0.300000011920929,"usc",NA,NA,"-",35,5.59999990463257,109,0.300000011920929,0.425999999046326,230,96,0.416999995708466,78,63,0.808000028133392,29,22,"6-2","NBA",665,"Pack Robert",1991,7,1.10000002384186,"DAL",97,0.100000001490116,11,4,0.363999992609024,14.6000003814697,44,"guard","Guard",259,4050000,1999,"http://www.basketball-reference.com/players/p/packro01.html",31,2.40000009536743,"DAL",76,22.2999992370605,42,3.40000009536743,0.490000009536743,22.6000003814697,180,0.400000005960464,0.0260000005364418,"guard_1999"
31,293,38.2000007629395,1,0.100000001490116,"usc",NA,NA,"-",107,9.30000019073486,107,0.699999988079071,0.439000010490417,426,181,0.425000011920929,137,105,0.765999972820282,74,11,"6-2","NBA",1260,"Pack Robert",1991,30,2.59999990463257,"DEN",97,0.400000005960464,31,12,0.386999994516373,14.8000001907349,114,"guard","Guard",479,4320000,2000,"http://www.basketball-reference.com/players/p/packro01.html",65,2.70000004768372,"DEN",135,21.7000007629395,137,5.90000009536743,0.493000000715256,22,180,1.10000002384186,0.0430000014603138,"guard_2000"
32,49,27.7000007629395,0,0,"usc",NA,NA,"-",16,7.19999980926514,106,0.200000002980232,0.375,68,25,0.368000000715256,15,11,0.732999980449677,16,0,"6-2","NBA",252,"Pack Robert",1991,7,3.29999995231628,"MIN",92,-0.100000001490116,4,1,0.25,9.10000038146973,32,"guard","Guard",62,NA,2001,"http://www.basketball-reference.com/players/p/packro01.html",13,2.70000004768372,"MIN",20,21.1000003814697,23,5.30000019073486,0.416000008583069,17,180,0.100000001490116,0.0160000007599592,"guard_2001"
33,81,30,0,0,"usc",NA,NA,"-",40,10.6999998092651,101,0.600000023841858,0.402999997138977,129,52,0.402999997138977,55,41,0.745000004768372,28,4,"6-2","NBA",440,"Pack Robert",1991,11,2.90000009536743,"NOH",96,0,5,0,0,13.3000001907349,35,"guard","Guard",145,NA,2002,"http://www.basketball-reference.com/players/p/packro01.html",25,3.09999990463257,"NOH",40,20.7000007629395,51,6.69999980926514,0.47299998998642,20,180,0.600000023841858,0.068000003695488,"guard_2002"
34,27,20,1,0.400000005960464,"usc",NA,NA,"-",14,7.5,99,0.300000011920929,0.423000007867813,52,22,0.423000007867813,6,5,0.833000004291534,26,0,"6-2","NBA",220,"Pack Robert",1991,4,2.09999990463257,"NJN",85,-0.200000002980232,0,0,NA,8,20,"guard","Guard",49,965610,2003,"http://www.basketball-reference.com/players/p/packro01.html",12,2.90000009536743,"NJN",16,22.7000007629395,18,4.80000019073486,0.448000013828278,15.1000003814697,180,0.100000001490116,0.0280000008642673,"guard_2003"
23,25,8.89999961853027,8,1.39999997615814,"kentucky",1999,28,"1",64,17.7000007629395,102,0.600000023841858,0.361000001430511,140,44,0.314000010490417,27,19,0.703999996185303,47,9,"6-9","NBA",432,"Padgett Scott",1999,24,6.90000009536743,"UTA",86,-0.5,44,13,0.294999986886978,7.59999990463257,55,"forward","Forward",120,679800,1999,"http://www.basketball-reference.com/players/p/padgesc01.html",14,1.70000004768372,"UTA",22,12.6999998092651,88,12.3999996185303,0.395000010728836,18.6000003814697,240,0.100000001490116,0.0130000002682209,"forward_1999"
24,5,6.5,3,1.89999997615814,"kentucky",1999,28,"1",20,19.1000003814697,99,0.200000002980232,0.476999998092651,43,18,0.418999999761581,20,15,0.75,27,0,"6-9","NBA",127,"Padgett Scott",1999,19,18.8999996185303,"UTA",107,0.200000002980232,9,5,0.555999994277954,17.6000003814697,21,"forward","Forward",56,730800,2000,"http://www.basketball-reference.com/players/p/padgesc01.html",6,2.5,"UTA",10,16.2000007629395,39,19,0.541000008583069,22.3999996185303,240,0.400000005960464,0.158000007271767,"forward_2000"
25,82,11,13,0.800000011920929,"kentucky",1999,28,"1",174,16.2999992370605,105,1.20000004768372,0.537999987602234,395,188,0.476000010967255,102,75,0.735000014305115,75,1,"6-9","NBA",1295,"Padgett Scott",1999,111,10.3000001907349,"UTA",113,2.29999995231628,113,49,0.433999985456467,15.3999996185303,140,"forward","Forward",500,781680,2001,"http://www.basketball-reference.com/players/p/padgesc01.html",43,1.79999995231628,"UTA",69,13.6000003814697,285,13.1999998092651,0.568000018596649,17.7000007629395,240,3.5,0.129999995231628,"forward_2001"
26,86,10.8000001907349,24,1.39999997615814,"kentucky",1999,28,"1",189,16.7000007629395,103,1.5,0.455000013113022,423,170,0.40200001001358,107,81,0.757000029087067,82,2,"6-9","NBA",1321,"Padgett Scott",1999,83,7.90000009536743,"UTA",102,1,133,45,0.337999999523163,12.3999996185303,148,"forward","Forward",466,612435,2002,"http://www.basketball-reference.com/players/p/padgesc01.html",41,1.70000004768372,"UTA",70,13,272,12.5,0.495999991893768,18.7999992370605,240,2.5,0.090999998152256,"forward_2002"
27,23,7.59999990463257,13,1.79999995231628,"kentucky",1999,28,"1",93,19.1000003814697,98,0.899999976158142,0.52700001001358,167,74,0.442999988794327,32,24,0.75,58,5,"6-9","NBA",547,"Padgett Scott",1999,46,10.5,"HOU",112,1.10000002384186,65,28,0.430999994277954,15.6000003814697,73,"forward","Forward",200,688679,2003,"http://www.basketball-reference.com/players/p/padgesc01.html",12,1.20000004768372,"HOU",22,10.8000001907349,139,15,0.551999986171722,17.7000007629395,240,1.89999997615814,0.170000001788139,"forward_2003"
28,55,9.5,10,0.800000011920929,"kentucky",1999,28,"1",138,16.7000007629395,101,1.60000002384186,0.527999997138977,233,98,0.421000003814697,40,29,0.725000023841858,66,0,"6-9","NBA",942,"Padgett Scott",1999,47,6,"HOU",112,1.20000004768372,126,50,0.397000014781952,12.3000001907349,119,"forward","Forward",275,807546,2004,"http://www.basketball-reference.com/players/p/padgesc01.html",33,1.89999997615814,"HOU",30,10.6999998092651,185,11.5,0.549000024795532,14,240,2.79999995231628,0.141000002622604,"forward_2004"
29,41,9.5,12,1.39999997615814,"kentucky",1999,28,"1",109,18.1000003814697,100,1.29999995231628,0.458000004291534,201,71,0.352999985218048,34,27,0.794000029563904,62,1,"6-9","NBA",718,"Padgett Scott",1999,56,9,"NJN",106,0.600000023841858,121,42,0.347000002861023,12.5,90,"forward","Forward",211,1670000,2005,"http://www.basketball-reference.com/players/p/padgesc01.html",28,2.09999990463257,"NJN",21,8.89999961853027,165,13.5,0.488999992609024,15.5,240,1.79999995231628,0.123000003397465,"forward_2005"
30,8,6.19999980926514,3,1.20000004768372,"kentucky",1999,28,"1",34,19.6000003814697,100,0.400000005960464,0.388000011444092,49,15,0.305999994277954,11,6,0.545000016689301,24,0,"6-9","NBA",198,"Padgett Scott",1999,11,6.40000009536743,"HOU",89,-0.200000002980232,29,8,0.275999993085861,5.59999990463257,33,"forward","Forward",44,932015,2006,"http://www.basketball-reference.com/players/p/padgesc01.html",4,1.10000002384186,"HOU",8,12.8999996185303,45,13.1000003814697,0.409000009298325,14.5,240,0.200000002980232,0.046000000089407,"forward_2006"
30,0,0,0,0,"kentucky",1999,28,"1",4,14.5,113,0,0.14300000667572,7,1,0.14300000667572,2,0,0,7,0,"6-9","NBA",33,"Padgett Scott",1999,5,18.1000003814697,"MEM",59,-0.100000001490116,4,0,0,0.899999976158142,2,"forward","Forward",2,932015,2006,"http://www.basketball-reference.com/players/p/padgesc01.html",1,1.60000002384186,"MEM",1,11.3000001907349,9,16.2999992370605,0.127000004053116,12.1000003814697,240,-0.100000001490116,-0.140000000596046,"forward_2006"
21,48,19.7000007629395,0,0,"coloradost",NA,NA,"-",34,10.3999996185303,108,0.200000002980232,0.439000010490417,98,43,0.439000010490417,37,22,0.595000028610229,53,0,"6-3","NBA",394,"Palacio Milt",1999,17,5.09999990463257,"VAN",84,-0.5,2,0,0,8.80000019073486,32,"guard","Guard",108,301875,1999,"http://www.basketball-reference.com/players/p/palacmi01.html",20,2.70000004768372,"MEM",44,27.7999992370605,51,7.69999980926514,0.47299998998642,18.2999992370605,195,-0.300000011920929,-0.0410000011324883,"guard_1999"
22,151,22.5,0,0,"coloradost",NA,NA,"-",77,8.19999980926514,106,0.699999988079071,0.493999987840652,267,126,0.472000002861023,92,78,0.84799998998642,58,6,"6-3","NBA",1141,"Palacio Milt",1999,25,2.40000009536743,"BOS",104,1.10000002384186,36,12,0.333000004291534,12.3000001907349,83,"guard","Guard",342,316969,2000,"http://www.basketball-reference.com/players/p/palacmi01.html",48,2.20000004768372,"BOS",80,20.6000003814697,102,5.19999980926514,0.555999994277954,15.3999996185303,195,1.79999995231628,0.0759999975562096,"guard_2000"
23,54,16.7999992370605,3,0.5,"coloradost",NA,NA,"-",42,9.10000038146973,103,0.600000023841858,0.430000007152557,135,52,0.384999990463257,51,36,0.705999970436096,41,0,"6-3","NBA",518,"Palacio Milt",1999,8,1.70000004768372,"BOS",99,0.200000002980232,34,12,0.352999985218048,10.5,38,"guard","Guard",152,690000,2001,"http://www.basketball-reference.com/players/p/palacmi01.html",21,2.09999990463257,"BOS",24,13.1999998092651,50,5.30000019073486,0.483000010251999,16,195,0.800000011920929,0.0710000023245811,"guard_2001"
